ST212A,ST212 A,False,0,28.432326,-90.585284
ST212B,ST212 B,False,0,28.40333,-90.565644
ST212C,ST212 C,False,0,28.412676,-90.60614
ST213CA,ST213 CAIS.A,False,0,28.420984,-90.654783
ST214CA,ST214 CAIS.#2,False,0,28.437458,-90.663973
ST217A,ST217 A,False,0,28.395274,-90.690335
ST220A,ST220 A,False,0,28.384118,-90.528916
ST221A,ST221 A,False,0,28.395183,-90.493364
ST224D,ST224 D,False,0,28.406909,-90.372813
ST225C,ST225 C,False,0,28.385905,-90.301004
ST226A,ST226 A,False,0,28.410367,-90.27973
ST229A,ST229 A,False,0,28.385504,-90.136133
ST235A,ST235 A,False,0,28.359155,-90.383124
ST239CA,ST239 CAIS.#1,False,0,28.332479,-90.540421
ST241A,ST241 A,False,0,28.347302,-90.631145
ST245A,ST245 A,False,0,28.292371,-90.659309
ST250A,ST250 A,False,0,28.334063,-90.437937
ST252A,ST252 A,False,0,28.323839,-90.38004
ST260A,ST260 A,False,0,28.275757,-90.212146
ST264A,ST264 A,False,0,28.284236,-90.420547
ST264B,ST264 B,False,0,28.296878,-90.426403
ST265A,ST265 A,False,0,28.298646,-90.474845
ST265B,ST265 B,False,0,28.266781,-90.46932
ST266A,ST266 A,False,0,28.284741,-90.495269
ST274A,ST274 A,False,0,28.213584,-90.612973
ST277A,ST277 A,False,0,28.251125,-90.504923
ST291A,ST291 A,False,0,28.19753,-90.344742
ST292A,ST292 A,False,0,28.214128,-90.420252
ST295A,ST295 A,False,0,28.196292,-90.541258
ST295B,ST295 B,False,0,28.19553,-90.54132
ST300A,ST300 A,False,0,28.161312,-90.716201
ST301B,ST301 B,False,0,28.159689,-90.666269
ST63#2,ST63 #22,False,0,28.813997,-90.217327
ST6315,ST63 15,False,0,28.797872,-90.236174
ST6317,ST63 17,False,0,28.788617,-90.233418
ST6318,ST63 18,False,0,28.795418,-90.230794
ST6319,ST63 19,False,0,28.792164,-90.230096
ST6321,ST63 21,False,0,28.809158,-90.213563
ST6323,ST63 23,False,0,28.816754,-90.211755
ST63A,ST63 A-AUXILIARY,False,0,28.793579,-90.202114
ST63CA,ST63 CA,False,0,28.80214,-90.209732
ST63H,ST63 H,False,0,28.801812,-90.219569
ST63I,ST63 I,False,0,28.802431,-90.227704
ST63J,ST63 J,False,0,28.808643,-90.219581
ST63K,ST63 K,False,0,28.79567,-90.210428
ST66D,ST66 D,False,0,28.82599,-90.376561
ST67B,ST67 B,False,0,28.813497,-90.39431
ST67H,ST67 H,False,0,28.798935,-90.414521
ST681,ST68 1,False,0,28.803743,-90.427177
ST69CG,ST69 CG,False,0,28.822799,-90.504517
ST71F,ST71 F(FMR.CAIS.#1),False,0,28.813757,-90.599504
ST723,ST72 3,False,0,28.810868,-90.629059
ST727,ST72 7,False,0,28.821883,-90.606938
ST72B,ST72 B,False,0,28.808184,-90.608117
ST72CA,ST72 CAIS.#16,False,0,28.809686,-90.614051
ST72T,ST72 T-21-VALVE,False,0,28.789223,-90.608422
ST76D,ST76 D,False,0,28.761602,-90.674977
ST76F,ST76 F,False,0,28.76298,-90.678317
ST77A,ST77 A,False,0,28.777511,-90.612601
ST77B,ST77 B,False,0,28.769129,-90.623536
ST77C,ST77 C,False,0,28.777005,-90.612604
ST861,ST86 1,False,0,28.781733,-90.224573
ST8612,ST86 12,False,0,28.780095,-90.230455
ST8618,ST86 18,False,0,28.771875,-90.207247
ST8620,ST86 20,False,0,28.765487,-90.21977
ST8623,ST86 23,False,0,28.775935,-90.230476
ST8624,ST86 24,False,0,28.780626,-90.232756
ST863,ST86 3,False,0,28.75935,-90.234118
ST86A,ST86 A,False,0,28.778905,-90.234098
ST86B,ST86 B,False,0,28.783495,-90.234161
ST86C,ST86 C,False,0,28.766169,-90.229122
ST86CA,ST86 CAIS.#29,False,0,28.784232,-90.214151
ST86D,ST86 D,False,0,28.783409,-90.234343
ST86E,ST86 E,False,0,28.782003,-90.221642
ST86F,ST86 F,False,0,28.785677,-90.234964
ST86G,ST86 G,False,0,28.776337,-90.21957
ST874,ST87 4,False,0,28.778251,-90.193022
VR100A,VR100 A,False,0,29.170829,-92.537859
VR1019,VR101 9,False,0,29.170027,-92.604759
VR1024,VR102 4,False,0,29.151899,-92.605206
VR1025,VR102 5,False,0,29.148264,-92.616166
VR102A,VR102 A,False,0,29.156575,-92.59614
VR102B,VR102 B,False,0,29.156976,-92.606324
VR102C,VR102 C,False,0,29.143942,-92.610704
VR103B,VR103 B,False,0,29.1526,-92.546077
VR1045,VR104 5,False,0,29.129166,-92.504816
VR1046,VR104 6,False,0,29.143023,-92.491022
VR104A,VR104 A-AUX,False,0,29.147156,-92.528281
VR1072,VR107 2,False,0,29.137373,-92.377069
VR109A,VR109 A,False,0,29.133533,-92.274415
VR109B,VR109 B,False,0,29.133434,-92.274026
VR11215,VR112 15,False,0,29.092308,-92.204229
VR114A,VR114 A,False,0,29.099794,-92.269635
VR114B,VR114 B,False,0,29.128559,-92.274021
VR114C,VR114 C,False,0,29.103361,-92.268538
